Zooniverse name,HTRU-N name,Possible source
HTRU-N_set03_cand034242.png,Z021.6-02.6_masked_beam0_56902_No2_DM0.00_6.66ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set02_cand008840.png,Z092.1+03.2_masked_beam0_57279_No13_DM22.00_1.17ms_Cand.pfd,Possible match HTRU-N_set02_cand008840.png for B2036+53 with P0 1.424568 Harmonic Number = 1 Angular sep. (deg): 1.30860385033
HTRU-N_set08_cand016485.png,G164.3-06.9_masked_beam5_57003_No3_DM0.00_0.54ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set07_cand019992.png,Z069.1-01.2_masked_beam1_55812_No5_DM0.00_1.52ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand042615.png,Z087.3-00.9_masked_beam3_56855_No2_DM0.00_8.00ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set01_cand026827.png,Z097.3+02.5_masked_beam2_56784_No7_DM56.60_0.55ms_Cand.pfd,Possible match HTRU-N_set01_cand026827.png for J2208+5500 with P0 0.933161 Harmonic Number = 2.0 Angular sep. (deg): 0.40174890638
HTRU-N_set01_cand026827.png,Z097.3+02.5_masked_beam2_56784_No7_DM56.60_0.55ms_Cand.pfd,Possible match HTRU-N_set01_cand026827.png for J2208+5500 with P0 0.933161 Harmonic Number = 3.33333333333 Angular sep. (deg): 0.40174890638
HTRU-N_set01_cand026261.png,Z094.6+01.0_masked_beam5_56784_No22_DM30.80_1.23ms_Cand.pfd,Possible match HTRU-N_set01_cand026261.png for B2036+53 with P0 1.424568 Harmonic Number = 1 Angular sep. (deg): 1.13749984198
HTRU-N_set04_cand031296.png,Z145.0+02.1_masked_beam5_57333_No3_DM0.00_1.54ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set07_cand000946.png,G064.1-14.9_masked_beam3_55918_No40_DM6.70_1.00ms_Cand.pfd,Possible match HTRU-N_set07_cand000946.png for B2034+19 with P0 2.074377 Harmonic Number = 2.0 Angular sep. (deg): 0.595717910677
HTRU-N_set07_cand000946.png,G064.1-14.9_masked_beam3_55918_No40_DM6.70_1.00ms_Cand.pfd,Possible match HTRU-N_set07_cand000946.png for J2007+20 with P0 4.634000 Harmonic Number = 4.0 Angular sep. (deg): 1.36395866313
HTRU-N_set07_cand000946.png,G064.1-14.9_masked_beam3_55918_No40_DM6.70_1.00ms_Cand.pfd,Possible match HTRU-N_set07_cand000946.png for J2007+20 with P0 4.634000 Harmonic Number = 5.0 Angular sep. (deg): 1.36395866313
HTRU-N_set07_cand000946.png,G064.1-14.9_masked_beam3_55918_No40_DM6.70_1.00ms_Cand.pfd,Possible match HTRU-N_set07_cand000946.png for J2007+20 with P0 4.634000 Harmonic Number = 6.25 Angular sep. (deg): 1.36395866313
HTRU-N_set07_cand013874.png,G165.3-13.9_masked_beam5_56053_No6_DM0.00_1.70ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set01_cand003325.png,G035.3-04.3_beam4_56289_No41_DM847.30_1.47ms_Cand.pfd,Possible match HTRU-N_set01_cand003325.png for J1852+0033 with P0 11.558713 Harmonic Number = 8.0 Angular sep. (deg): 0.513795090067
HTRU-N_set01_cand003325.png,G035.3-04.3_beam4_56289_No41_DM847.30_1.47ms_Cand.pfd,Possible match HTRU-N_set01_cand003325.png for B1917+00 with P0 1.272260 Harmonic Number = 1 Angular sep. (deg): 0.263341247528
HTRU-N_set01_cand003325.png,G035.3-04.3_beam4_56289_No41_DM847.30_1.47ms_Cand.pfd,Possible match HTRU-N_set01_cand003325.png for J1851-0053 with P0 1.409065 Harmonic Number = 1 Angular sep. (deg): 0.81460922289
HTRU-N_set01_cand003325.png,G035.3-04.3_beam4_56289_No41_DM847.30_1.47ms_Cand.pfd,Possible match HTRU-N_set01_cand003325.png for J1911+00 with P0 6.940000 Harmonic Number = 4.0 Angular sep. (deg): 0.474689082684
HTRU-N_set01_cand003325.png,G035.3-04.3_beam4_56289_No41_DM847.30_1.47ms_Cand.pfd,Possible match HTRU-N_set01_cand003325.png for J1911+00 with P0 6.940000 Harmonic Number = 5.0 Angular sep. (deg): 0.474689082684
HTRU-N_set01_cand003325.png,G035.3-04.3_beam4_56289_No41_DM847.30_1.47ms_Cand.pfd,Possible match HTRU-N_set01_cand003325.png for J1910-0112 with P0 1.360603 Harmonic Number = 1 Angular sep. (deg): 0.940565034026
HTRU-N_set04_cand016802.png,Z092.9-01.9_masked_beam4_57115_No2_DM0.00_1.25ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set02_cand013314.png,Z098.1-02.2_masked_beam0_57279_No19_DM140.50_1.23ms_Cand.pfd,Possible match HTRU-N_set02_cand013314.png for B2036+53 with P0 1.424568 Harmonic Number = 1 Angular sep. (deg): 1.42745592017
HTRU-N_set08_cand011527.png,G134.5-07.0_masked_beam2_57041_No5_DM0.00_1.54ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set07_cand013614.png,G161.5-09.2_masked_beam4_56048_No2_DM0.00_2.02ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set01_cand002913.png,G035.3-04.3_beam0_56289_No33_DM629.20_1.12ms_Cand.pfd,Possible match HTRU-N_set01_cand002913.png for B1849+00 with P0 2.180195 Harmonic Number = 2.0 Angular sep. (deg): 0.49961228207
HTRU-N_set01_cand002913.png,G035.3-04.3_beam0_56289_No33_DM629.20_1.12ms_Cand.pfd,Possible match HTRU-N_set01_cand002913.png for B1917+00 with P0 1.272260 Harmonic Number = 1 Angular sep. (deg): 0.263341247528
HTRU-N_set01_cand002913.png,G035.3-04.3_beam0_56289_No33_DM629.20_1.12ms_Cand.pfd,Possible match HTRU-N_set01_cand002913.png for J1851-0053 with P0 1.409065 Harmonic Number = 1 Angular sep. (deg): 0.81460922289
HTRU-N_set01_cand002913.png,G035.3-04.3_beam0_56289_No33_DM629.20_1.12ms_Cand.pfd,Possible match HTRU-N_set01_cand002913.png for J1911+00 with P0 6.940000 Harmonic Number = 5.0 Angular sep. (deg): 0.474689082684
HTRU-N_set01_cand002913.png,G035.3-04.3_beam0_56289_No33_DM629.20_1.12ms_Cand.pfd,Possible match HTRU-N_set01_cand002913.png for J1911+00 with P0 6.940000 Harmonic Number = 6.25 Angular sep. (deg): 0.474689082684
HTRU-N_set01_cand002913.png,G035.3-04.3_beam0_56289_No33_DM629.20_1.12ms_Cand.pfd,Possible match HTRU-N_set01_cand002913.png for J1911+00 with P0 6.940000 Harmonic Number = 8.0 Angular sep. (deg): 0.474689082684
HTRU-N_set01_cand002913.png,G035.3-04.3_beam0_56289_No33_DM629.20_1.12ms_Cand.pfd,Possible match HTRU-N_set01_cand002913.png for J1929+00 with P0 1.166900 Harmonic Number = 1 Angular sep. (deg): 0.42295730882
HTRU-N_set01_cand002913.png,G035.3-04.3_beam0_56289_No33_DM629.20_1.12ms_Cand.pfd,Possible match HTRU-N_set01_cand002913.png for J1851+0118 with P0 0.906977 Harmonic Number = 1 Angular sep. (deg): 1.21703350304
HTRU-N_set01_cand002913.png,G035.3-04.3_beam0_56289_No33_DM629.20_1.12ms_Cand.pfd,Possible match HTRU-N_set01_cand002913.png for B1907+00 with P0 1.016948 Harmonic Number = 1 Angular sep. (deg): 0.026327211805
HTRU-N_set01_cand002913.png,G035.3-04.3_beam0_56289_No33_DM629.20_1.12ms_Cand.pfd,Possible match HTRU-N_set01_cand002913.png for J1850+0026 with P0 1.081844 Harmonic Number = 1 Angular sep. (deg): 0.451177252685
HTRU-N_set01_cand002913.png,G035.3-04.3_beam0_56289_No33_DM629.20_1.12ms_Cand.pfd,Possible match HTRU-N_set01_cand002913.png for J1852+0013 with P0 0.957751 Harmonic Number = 1 Angular sep. (deg): 0.319168712534
HTRU-N_set01_cand002913.png,G035.3-04.3_beam0_56289_No33_DM629.20_1.12ms_Cand.pfd,Possible match HTRU-N_set01_cand002913.png for J1850-0006 with P0 2.191498 Harmonic Number = 2.0 Angular sep. (deg): 0.339510863399
HTRU-N_set01_cand002913.png,G035.3-04.3_beam0_56289_No33_DM629.20_1.12ms_Cand.pfd,Possible match HTRU-N_set01_cand002913.png for J1843-0000 with P0 0.880330 Harmonic Number = 1 Angular sep. (deg): 0.478166999029
HTRU-N_set01_cand002913.png,G035.3-04.3_beam0_56289_No33_DM629.20_1.12ms_Cand.pfd,Possible match HTRU-N_set01_cand002913.png for J1842-0153 with P0 1.054228 Harmonic Number = 1 Angular sep. (deg): 0.531505424427
HTRU-N_set01_cand002913.png,G035.3-04.3_beam0_56289_No33_DM629.20_1.12ms_Cand.pfd,Possible match HTRU-N_set01_cand002913.png for J1910-0112 with P0 1.360603 Harmonic Number = 1 Angular sep. (deg): 0.940565034026
HTRU-N_set03_cand021137.png,G116.9-07.8_masked_beam2_56547_No3_DM0.00_1.80ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set01_cand016597.png,G141.9-04.9_masked_beam2_55924_No3_DM0.00_0.96ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set07_cand028671.png,Z180.0+02.2_masked_beam2_55928_No2_DM0.00_1.80ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set04_cand034094.png,Z165.4+01.7_masked_beam1_57283_No6_DM0.00_21.77ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set02_cand011478.png,Z095.1+00.6_masked_beam3_57279_No34_DM25.60_1.61ms_Cand.pfd,Possible match HTRU-N_set02_cand011478.png for B2036+53 with P0 1.424568 Harmonic Number = 1 Angular sep. (deg): 1.11136435372
HTRU-N_set02_cand024045.png,Z167.5+00.8_masked_beam3_57116_No2_DM0.00_2.86ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set01_cand018897.png,G176.4-07.8_masked_beam0_56289_No1_DM0.00_0.77ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set08_cand002180.png,G044.4-05.5_masked_beam3_57018_No2_DM0.00_6.67ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand026879.png,G146.3-03.5_masked_beam1_56283_No3_DM0.00_2.95ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set02_cand023296.png,Z147.6+00.4_masked_beam5_57385_No19_DM46.80_1.65ms_Cand.pfd,Possible match HTRU-N_set02_cand023296.png for J0408+551 with P0 1.837000 Harmonic Number = 1 Angular sep. (deg): 0.72751076441
HTRU-N_set01_cand034971.png,Z146.0+01.1_masked_beam4_56784_No9_DM130.50_1.61ms_Cand.pfd,Possible match HTRU-N_set01_cand034971.png for J0408+551 with P0 1.837000 Harmonic Number = 1 Angular sep. (deg): 0.855745640887
HTRU-N_set01_cand027445.png,Z103.5+01.5_masked_beam2_56784_No32_DM103.70_1.25ms_Cand.pfd,Possible match HTRU-N_set01_cand027445.png for J2315+58 with P0 1.061000 Harmonic Number = 1 Angular sep. (deg): 0.619285001491
HTRU-N_set01_cand027445.png,Z103.5+01.5_masked_beam2_56784_No32_DM103.70_1.25ms_Cand.pfd,Possible match HTRU-N_set01_cand027445.png for J2217+5733 with P0 1.056844 Harmonic Number = 1 Angular sep. (deg): 0.763693322431
HTRU-N_set01_cand027445.png,Z103.5+01.5_masked_beam2_56784_No32_DM103.70_1.25ms_Cand.pfd,Possible match HTRU-N_set01_cand027445.png for J2210+57 with P0 2.057430 Harmonic Number = 2.0 Angular sep. (deg): 0.831317315621
HTRU-N_set02_cand019788.png,Z140.6-02.3_masked_beam0_57385_No24_DM113.50_1.00ms_Cand.pfd,Possible match HTRU-N_set02_cand019788.png for J0408+551 with P0 1.837000 Harmonic Number = 2.0 Angular sep. (deg): 1.17315523066
HTRU-N_set02_cand019788.png,Z140.6-02.3_masked_beam0_57385_No24_DM113.50_1.00ms_Cand.pfd,Possible match HTRU-N_set02_cand019788.png for J0408+552 with P0 0.754000 Harmonic Number = 1 Angular sep. (deg): 1.17315523066
HTRU-N_set02_cand019788.png,Z140.6-02.3_masked_beam0_57385_No24_DM113.50_1.00ms_Cand.pfd,Possible match HTRU-N_set02_cand019788.png for B0329+54 with P0 0.714520 Harmonic Number = 1 Angular sep. (deg): 1.44860941698
HTRU-N_set02_cand022835.png,Z147.1+01.2_masked_beam4_57385_No43_DM77.90_1.99ms_Cand.pfd,Possible match HTRU-N_set02_cand022835.png for J0408+551 with P0 1.837000 Harmonic Number = 1 Angular sep. (deg): 0.253357900598
HTRU-N_set01_cand030620.png,Z119.9-01.0_masked_beam6_56788_No30_DM304.50_1.20ms_Cand.pfd,Possible match HTRU-N_set01_cand030620.png for J0033+61 with P0 0.912000 Harmonic Number = 1 Angular sep. (deg): 0.72302938677
HTRU-N_set02_cand013601.png,Z098.1-02.2_masked_beam5_57279_No6_DM517.70_1.66ms_Cand.pfd,Possible match HTRU-N_set02_cand013601.png for B2036+53 with P0 1.424568 Harmonic Number = 1 Angular sep. (deg): 1.42745592017
HTRU-N_set01_cand006018.png,G056.4-03.9_masked_beam3_56284_No7_DM636.40_1.84ms_Cand.pfd,Possible match HTRU-N_set01_cand006018.png for J1925+19 with P0 1.916353 Harmonic Number = 1 Angular sep. (deg): 0.467491961174
HTRU-N_set01_cand006018.png,G056.4-03.9_masked_beam3_56284_No7_DM636.40_1.84ms_Cand.pfd,Possible match HTRU-N_set01_cand006018.png for B1942+17 with P0 1.996899 Harmonic Number = 1 Angular sep. (deg): 0.896517303984
HTRU-N_set04_cand003798.png,Z017.6-01.9_masked_beam3_57118_No1_DM0.70_6.66ms_Cand.pfd,Possible match HTRU-N_set04_cand003798.png for J1840-1419 with P0 6.597563 Harmonic Number = 1 Angular sep. (deg): 0.248152426856
HTRU-N_set08_cand011358.png,G133.8-08.0_masked_beam2_57020_No5_DM0.00_2.72ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand030889.png,G190.8-08.6_masked_beam3_56294_No2_DM0.00_117.69ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set01_cand003305.png,G035.3-04.3_beam4_56289_No31_DM488.80_2.25ms_Cand.pfd,Possible match HTRU-N_set01_cand003305.png for B1849+00 with P0 2.180195 Harmonic Number = 1 Angular sep. (deg): 0.49961228207
HTRU-N_set01_cand003305.png,G035.3-04.3_beam4_56289_No31_DM488.80_2.25ms_Cand.pfd,Possible match HTRU-N_set01_cand003305.png for J1852+0033 with P0 11.558713 Harmonic Number = 5.0 Angular sep. (deg): 0.513795090067
HTRU-N_set01_cand003305.png,G035.3-04.3_beam4_56289_No31_DM488.80_2.25ms_Cand.pfd,Possible match HTRU-N_set01_cand003305.png for J1911+00 with P0 6.940000 Harmonic Number = 3.33333333333 Angular sep. (deg): 0.474689082684
HTRU-N_set01_cand003305.png,G035.3-04.3_beam4_56289_No31_DM488.80_2.25ms_Cand.pfd,Possible match HTRU-N_set01_cand003305.png for J1850-0006 with P0 2.191498 Harmonic Number = 1 Angular sep. (deg): 0.339510863399
HTRU-N_set01_cand031305.png,Z122.0-02.2_masked_beam1_56788_No14_DM601.00_1.19ms_Cand.pfd,Possible match HTRU-N_set01_cand031305.png for J0033+61 with P0 0.912000 Harmonic Number = 1 Angular sep. (deg): 0.353154865535
HTRU-N_set01_cand031305.png,Z122.0-02.2_masked_beam1_56788_No14_DM601.00_1.19ms_Cand.pfd,Possible match HTRU-N_set01_cand031305.png for B0138+59 with P0 1.222949 Harmonic Number = 1 Angular sep. (deg): 0.689586747115
HTRU-N_set04_cand013165.png,Z079.0-01.4_masked_beam3_57115_No1_DM0.00_6.67ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set04_cand019046.png,Z102.1-02.6_masked_beam3_57264_No3_DM0.00_4.00ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set02_cand023449.png,Z148.4+01.6_masked_beam3_57116_No1_DM0.00_2.86ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand035810.png,Z033.1-03.5_masked_beam3_56901_No3_DM1.30_6.66ms_Cand.pfd,Possible match HTRU-N_set03_cand035810.png for J1847-0130 with P0 6.707046 Harmonic Number = 1 Angular sep. (deg): 0.284971300257
HTRU-N_set03_cand011543.png,G077.3-13.3_masked_beam3_56512_No1_DM0.00_6.66ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set01_cand010698.png,G106.1+06.4_masked_beam3_56786_No5_DM0.00_5.72ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set01_cand028261.png,Z111.0+01.2_masked_beam1_56784_No3_DM107.80_0.74ms_Cand.pfd,Possible match HTRU-N_set01_cand028261.png for J2333+6145 with P0 0.756899 Harmonic Number = 1 Angular sep. (deg): 0.223070641071
HTRU-N_set01_cand028261.png,Z111.0+01.2_masked_beam1_56784_No3_DM107.80_0.74ms_Cand.pfd,Possible match HTRU-N_set01_cand028261.png for B2334+61 with P0 0.495370 Harmonic Number = 1 Angular sep. (deg): 0.299247122137
HTRU-N_set01_cand028261.png,Z111.0+01.2_masked_beam1_56784_No3_DM107.80_0.74ms_Cand.pfd,Possible match HTRU-N_set01_cand028261.png for J2244+63 with P0 0.461000 Harmonic Number = 1 Angular sep. (deg): 1.35646100724
HTRU-N_set01_cand028261.png,Z111.0+01.2_masked_beam1_56784_No3_DM107.80_0.74ms_Cand.pfd,Possible match HTRU-N_set01_cand028261.png for B2227+61 with P0 0.443055 Harmonic Number = 1 Angular sep. (deg): 0.531314258547
HTRU-N_set01_cand028261.png,Z111.0+01.2_masked_beam1_56784_No3_DM107.80_0.74ms_Cand.pfd,Possible match HTRU-N_set01_cand028261.png for J2326+6141 with P0 0.790000 Harmonic Number = 1 Angular sep. (deg): 0.671778985317
HTRU-N_set04_cand031644.png,Z145.9+03.5_masked_beam4_57379_No5_DM0.00_111.10ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set01_cand034392.png,Z138.5+01.5_masked_beam1_56784_No3_DM183.60_0.83ms_Cand.pfd,Possible match HTRU-N_set01_cand034392.png for J0243+6027 with P0 1.473000 Harmonic Number = 2.0 Angular sep. (deg): 0.196303783509
HTRU-N_set01_cand029667.png,Z118.0-01.7_masked_beam6_56788_No13_DM607.90_1.06ms_Cand.pfd,Possible match HTRU-N_set01_cand029667.png for J0033+61 with P0 0.912000 Harmonic Number = 1 Angular sep. (deg): 0.281702435266
HTRU-N_set01_cand029667.png,Z118.0-01.7_masked_beam6_56788_No13_DM607.90_1.06ms_Cand.pfd,Possible match HTRU-N_set01_cand029667.png for B0138+59 with P0 1.222949 Harmonic Number = 1 Angular sep. (deg): 0.972213038471
HTRU-N_set08_cand016859.png,G166.9-05.3_masked_beam3_57013_No2_DM0.00_2.86ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set04_cand019842.png,Z106.5-00.9_masked_beam4_57264_No2_DM0.00_2.50ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set01_cand032922.png,Z126.0-02.5_masked_beam2_56788_No34_DM41.80_1.11ms_Cand.pfd,Possible match HTRU-N_set01_cand032922.png for J0033+61 with P0 0.912000 Harmonic Number = 1 Angular sep. (deg): 0.852167842926
HTRU-N_set01_cand032922.png,Z126.0-02.5_masked_beam2_56788_No34_DM41.80_1.11ms_Cand.pfd,Possible match HTRU-N_set01_cand032922.png for B0138+59 with P0 1.222949 Harmonic Number = 1 Angular sep. (deg): 0.221175660863
HTRU-N_set08_cand019480.png,G184.5+07.3_masked_beam3_57037_No2_DM0.00_6.67ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set08_cand004114.png,G075.0+11.2_masked_beam3_57071_No1_DM0.00_6.67ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set01_cand003216.png,G035.3-04.3_beam3_56289_No36_DM420.90_2.28ms_Cand.pfd,Possible match HTRU-N_set01_cand003216.png for B1849+00 with P0 2.180195 Harmonic Number = 1 Angular sep. (deg): 0.49961228207
HTRU-N_set01_cand003216.png,G035.3-04.3_beam3_56289_No36_DM420.90_2.28ms_Cand.pfd,Possible match HTRU-N_set01_cand003216.png for J1852+0033 with P0 11.558713 Harmonic Number = 5.0 Angular sep. (deg): 0.513795090067
HTRU-N_set01_cand003216.png,G035.3-04.3_beam3_56289_No36_DM420.90_2.28ms_Cand.pfd,Possible match HTRU-N_set01_cand003216.png for J1911+00 with P0 6.940000 Harmonic Number = 3.33333333333 Angular sep. (deg): 0.474689082684
HTRU-N_set01_cand003216.png,G035.3-04.3_beam3_56289_No36_DM420.90_2.28ms_Cand.pfd,Possible match HTRU-N_set01_cand003216.png for J1850-0006 with P0 2.191498 Harmonic Number = 1 Angular sep. (deg): 0.339510863399
HTRU-N_set01_cand034090.png,Z133.5-03.0_masked_beam2_55775_No2_DM0.00_1.52ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set01_cand010823.png,G106.9+03.9_masked_beam5_56788_No2_DM0.00_0.90ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set02_cand000256.png,G043.5+08.2_2V_masked_beam4_57337_No27_DM574.00_1.07ms_Cand.pfd,Possible match HTRU-N_set02_cand000256.png for B1848+12 with P0 1.205303 Harmonic Number = 1 Angular sep. (deg): 0.195018133158
HTRU-N_set02_cand000256.png,G043.5+08.2_2V_masked_beam4_57337_No27_DM574.00_1.07ms_Cand.pfd,Possible match HTRU-N_set02_cand000256.png for B1904+12 with P0 0.827097 Harmonic Number = 1 Angular sep. (deg): 0.521780446517
HTRU-N_set02_cand000256.png,G043.5+08.2_2V_masked_beam4_57337_No27_DM574.00_1.07ms_Cand.pfd,Possible match HTRU-N_set02_cand000256.png for J1901+1306 with P0 1.830857 Harmonic Number = 2.0 Angular sep. (deg): 0.3375546173
HTRU-N_set02_cand000256.png,G043.5+08.2_2V_masked_beam4_57337_No27_DM574.00_1.07ms_Cand.pfd,Possible match HTRU-N_set02_cand000256.png for J1918+1310 with P0 0.856740 Harmonic Number = 1 Angular sep. (deg): 0.603922574673
HTRU-N_set02_cand000256.png,G043.5+08.2_2V_masked_beam4_57337_No27_DM574.00_1.07ms_Cand.pfd,Possible match HTRU-N_set02_cand000256.png for B1930+13 with P0 0.928324 Harmonic Number = 1 Angular sep. (deg): 0.849703716303
HTRU-N_set02_cand000256.png,G043.5+08.2_2V_masked_beam4_57337_No27_DM574.00_1.07ms_Cand.pfd,Possible match HTRU-N_set02_cand000256.png for J1913+1330 with P0 0.923391 Harmonic Number = 1 Angular sep. (deg): 0.6661945386
HTRU-N_set02_cand000256.png,G043.5+08.2_2V_masked_beam4_57337_No27_DM574.00_1.07ms_Cand.pfd,Possible match HTRU-N_set02_cand000256.png for J1935+12 with P0 1.939900 Harmonic Number = 2.0 Angular sep. (deg): 1.36859625044
HTRU-N_set02_cand000256.png,G043.5+08.2_2V_masked_beam4_57337_No27_DM574.00_1.07ms_Cand.pfd,Possible match HTRU-N_set02_cand000256.png for J1819+1305 with P0 1.060364 Harmonic Number = 1 Angular sep. (deg): 0.342740288979
HTRU-N_set02_cand000256.png,G043.5+08.2_2V_masked_beam4_57337_No27_DM574.00_1.07ms_Cand.pfd,Possible match HTRU-N_set02_cand000256.png for J1837+1221 with P0 1.963532 Harmonic Number = 2.0 Angular sep. (deg): 0.734447581796
HTRU-N_set02_cand000256.png,G043.5+08.2_2V_masked_beam4_57337_No27_DM574.00_1.07ms_Cand.pfd,Possible match HTRU-N_set02_cand000256.png for B1737+13 with P0 0.803050 Harmonic Number = 1 Angular sep. (deg): 0.994015715528
HTRU-N_set04_cand018710.png,Z100.0-01.4_masked_beam1_57264_No4_DM0.00_1.82ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set01_cand036633.png,Z158.6+03.0_masked_beam1_56784_No2_DM70.30_0.63ms_Cand.pfd,Possible match HTRU-N_set01_cand036633.png for J0426+4933 with P0 0.922475 Harmonic Number = 1 Angular sep. (deg): 1.36154415493
HTRU-N_set01_cand036633.png,Z158.6+03.0_masked_beam1_56784_No2_DM70.30_0.63ms_Cand.pfd,Possible match HTRU-N_set01_cand036633.png for J0426+4933 with P0 0.922475 Harmonic Number = 2.0 Angular sep. (deg): 1.36154415493
HTRU-N_set01_cand016794.png,G144.8+03.7_masked_beam3_56784_No31_DM561.00_2.72ms_Cand.pfd,Possible match HTRU-N_set01_cand016794.png for J0418+5732 with P0 9.078388 Harmonic Number = 3.33333333333 Angular sep. (deg): 1.09386250821
HTRU-N_set01_cand026438.png,Z095.8-02.4_masked_beam5_56902_No1_DM0.00_0.58ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set08_cand014528.png,G151.1-08.5_masked_beam2_57041_No1_DM0.00_10.00ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set01_cand037219.png,Z164.9+02.3_masked_beam5_56784_No34_DM837.70_1.40ms_Cand.pfd,Possible match HTRU-N_set01_cand037219.png for J0419+44 with P0 1.241000 Harmonic Number = 1 Angular sep. (deg): 1.36835376161
HTRU-N_set01_cand032837.png,Z126.0-02.5_masked_beam0_56788_No4_DM158.90_0.75ms_Cand.pfd,Possible match HTRU-N_set01_cand032837.png for J0033+61 with P0 0.912000 Harmonic Number = 1 Angular sep. (deg): 0.852167842926
HTRU-N_set01_cand032837.png,Z126.0-02.5_masked_beam0_56788_No4_DM158.90_0.75ms_Cand.pfd,Possible match HTRU-N_set01_cand032837.png for J0033+61 with P0 0.912000 Harmonic Number = 2.0 Angular sep. (deg): 0.852167842926
HTRU-N_set01_cand032837.png,Z126.0-02.5_masked_beam0_56788_No4_DM158.90_0.75ms_Cand.pfd,Possible match HTRU-N_set01_cand032837.png for B0138+59 with P0 1.222949 Harmonic Number = 2.0 Angular sep. (deg): 0.221175660863
HTRU-N_set01_cand032837.png,Z126.0-02.5_masked_beam0_56788_No4_DM158.90_0.75ms_Cand.pfd,Possible match HTRU-N_set01_cand032837.png for J0058+6125 with P0 0.637000 Harmonic Number = 1 Angular sep. (deg): 1.20138682032
HTRU-N_set02_cand012934.png,Z097.8-01.1_masked_beam0_57279_No21_DM77.90_1.26ms_Cand.pfd,Possible match HTRU-N_set02_cand012934.png for B2036+53 with P0 1.424568 Harmonic Number = 1 Angular sep. (deg): 0.895669062677
